34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
12:41:04.0 (28501363)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:17
12:41:04.0 (28529524)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:41:04.0 (28544620)|VARIABLE_SCOPE_BEGIN|[1]|this|ComplaintTrigger|true|false
12:41:04.0 (28592190)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x454ec61
12:41:04.0 (28666135)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:41:04.0 (28679920)|VARIABLE_SCOPE_BEGIN|[1]|this|ComplaintTrigger|true|false
12:41:04.0 (28702182)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x454ec61
12:41:04.0 (28716386)|STATEMENT_EXECUTE|[1]
12:41:04.0 (28720643)|STATEMENT_EXECUTE|[2]
12:41:04.0 (28729497)|HEAP_ALLOCATE|[2]|Bytes:10
12:41:04.0 (28821953)|USER_DEBUG|[2]|DEBUG|reach here
12:41:04.0 (28864761)|STATEMENT_EXECUTE|[3]
12:41:04.28 (28872228)|CUMULATIVE_LIMIT_USAGE
12:41:04.28 (28872228)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 200
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 1 out of 150
  Number of DML rows: 17 out of 10000
  Maximum CPU time: 0 out of 60000
  Maximum heap size: 0 out of 12000000
  Number of callouts: 0 out of 0
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 0
  Number of queueable jobs added to the queue: 0 out of 1
  Number of Mobile Apex push calls: 0 out of 10

12:41:04.28 (28872228)|CUMULATIVE_LIMIT_USAGE_END

12:41:04.0 (30375414)|CODE_UNIT_FINISHED|ComplaintTrigger on Complaint trigger event BeforeUpdate|__sfdc_trigger/ComplaintTrigger
12:41:04.0 (72614638)|CODE_UNIT_STARTED|[EXTERNAL]|01q1U000001MjRi|ComplaintTrigger on Complaint trigger event AfterUpdate|__sfdc_trigger/ComplaintTrigger
12:41:04.0 (72699731)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
12:41:04.0 (72858376)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
12:41:04.0 (73043051)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:41:04.0 (73058167)|VARIABLE_SCOPE_BEGIN|[1]|this|ComplaintTrigger|true|false
12:41:04.0 (73102871)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x1534266e
12:41:04.0 (73146040)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:41:04.0 (73152888)|VARIABLE_SCOPE_BEGIN|[1]|this|ComplaintTrigger|true|false
12:41:04.0 (73169978)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x1534266e
12:41:04.0 (73181586)|STATEMENT_EXECUTE|[1]
12:41:04.0 (73184849)|STATEMENT_EXECUTE|[2]
12:41:04.0 (73212610)|USER_DEBUG|[2]|DEBUG|reach here
12:41:04.0 (73249588)|STATEMENT_EXECUTE|[3]
12:41:04.73 (73254577)|CUMULATIVE_LIMIT_USAGE
12:41:04.73 (73254577)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 200
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 1 out of 150
  Number of DML rows: 17 out of 10000
  Maximum CPU time: 0 out of 60000
  Maximum heap size: 0 out of 12000000
  Number of callouts: 0 out of 0
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 0
  Number of queueable jobs added to the queue: 0 out of 1
  Number of Mobile Apex push calls: 0 out of 10

12:41:04.73 (73254577)|CUMULATIVE_LIMIT_USAGE_END

12:41:04.0 (74325145)|CODE_UNIT_FINISHED|ComplaintTrigger on Complaint trigger event AfterUpdate|__sfdc_trigger/ComplaintTrigger
12:41:04.0 (80262740)|DML_END|[27]
12:41:04.0 (80350924)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
12:41:04.0 (80398430)|CODE_UNIT_FINISHED|UpdateTicketDate
12:41:04.0 (81758910)|EXECUTION_FINISHED
