34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
11:43:44.0 (19663442)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:43:44.0 (19674602)|VARIABLE_SCOPE_BEGIN|[1]|this|ComplaintTrigger|true|false
11:43:44.0 (19709158)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x5bb5d171
11:43:44.0 (19762086)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:43:44.0 (19769895)|VARIABLE_SCOPE_BEGIN|[1]|this|ComplaintTrigger|true|false
11:43:44.0 (19781777)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x5bb5d171
11:43:44.0 (19789151)|STATEMENT_EXECUTE|[1]
11:43:44.0 (19791962)|STATEMENT_EXECUTE|[2]
11:43:44.0 (19798885)|HEAP_ALLOCATE|[2]|Bytes:10
11:43:44.0 (19856215)|USER_DEBUG|[2]|DEBUG|reach here
11:43:44.0 (19888641)|STATEMENT_EXECUTE|[3]
11:43:44.19 (19895419)|CUMULATIVE_LIMIT_USAGE
11:43:44.19 (19895419)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 200
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 1 out of 150
  Number of DML rows: 17 out of 10000
  Maximum CPU time: 0 out of 60000
  Maximum heap size: 0 out of 12000000
  Number of callouts: 0 out of 0
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 0
  Number of queueable jobs added to the queue: 0 out of 1
  Number of Mobile Apex push calls: 0 out of 10

11:43:44.19 (19895419)|CUMULATIVE_LIMIT_USAGE_END

11:43:44.0 (21090936)|CODE_UNIT_FINISHED|ComplaintTrigger on Complaint trigger event BeforeUpdate|__sfdc_trigger/ComplaintTrigger
11:43:44.0 (44581327)|CODE_UNIT_STARTED|[EXTERNAL]|01q1U000001MjRi|ComplaintTrigger on Complaint trigger event AfterUpdate|__sfdc_trigger/ComplaintTrigger
11:43:44.0 (44648203)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
11:43:44.0 (44787896)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
11:43:44.0 (44926230)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:43:44.0 (44938890)|VARIABLE_SCOPE_BEGIN|[1]|this|ComplaintTrigger|true|false
11:43:44.0 (44973776)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x342fe29d
11:43:44.0 (45023096)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:43:44.0 (45030737)|VARIABLE_SCOPE_BEGIN|[1]|this|ComplaintTrigger|true|false
11:43:44.0 (45041697)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x342fe29d
11:43:44.0 (45048714)|STATEMENT_EXECUTE|[1]
11:43:44.0 (45052074)|STATEMENT_EXECUTE|[2]
11:43:44.0 (45071874)|USER_DEBUG|[2]|DEBUG|reach here
11:43:44.0 (45101760)|STATEMENT_EXECUTE|[3]
11:43:44.45 (45106885)|CUMULATIVE_LIMIT_USAGE
11:43:44.45 (45106885)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 200
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 1 out of 150
  Number of DML rows: 17 out of 10000
  Maximum CPU time: 0 out of 60000
  Maximum heap size: 0 out of 12000000
  Number of callouts: 0 out of 0
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 0
  Number of queueable jobs added to the queue: 0 out of 1
  Number of Mobile Apex push calls: 0 out of 10

11:43:44.45 (45106885)|CUMULATIVE_LIMIT_USAGE_END

11:43:44.0 (46051769)|CODE_UNIT_FINISHED|ComplaintTrigger on Complaint trigger event AfterUpdate|__sfdc_trigger/ComplaintTrigger
11:43:44.0 (52619762)|DML_END|[27]
11:43:44.0 (52710607)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
11:43:44.0 (52758082)|CODE_UNIT_FINISHED|UpdateTicketDate
11:43:44.0 (53737237)|EXECUTION_FINISHED
