34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
11:46:04.0 (19247077)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:46:04.0 (19255966)|VARIABLE_SCOPE_BEGIN|[1]|this|ComplaintTrigger|true|false
11:46:04.0 (19296709)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x6edc113f
11:46:04.0 (19398555)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:46:04.0 (19408342)|VARIABLE_SCOPE_BEGIN|[1]|this|ComplaintTrigger|true|false
11:46:04.0 (19427876)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x6edc113f
11:46:04.0 (19437962)|STATEMENT_EXECUTE|[1]
11:46:04.0 (19441255)|STATEMENT_EXECUTE|[2]
11:46:04.0 (19466124)|HEAP_ALLOCATE|[2]|Bytes:10
11:46:04.0 (19532071)|USER_DEBUG|[2]|DEBUG|reach here
11:46:04.0 (19586221)|STATEMENT_EXECUTE|[3]
11:46:04.19 (19594498)|CUMULATIVE_LIMIT_USAGE
11:46:04.19 (19594498)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 200
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 1 out of 150
  Number of DML rows: 17 out of 10000
  Maximum CPU time: 0 out of 60000
  Maximum heap size: 0 out of 12000000
  Number of callouts: 0 out of 0
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 0
  Number of queueable jobs added to the queue: 0 out of 1
  Number of Mobile Apex push calls: 0 out of 10

11:46:04.19 (19594498)|CUMULATIVE_LIMIT_USAGE_END

11:46:04.0 (20915287)|CODE_UNIT_FINISHED|ComplaintTrigger on Complaint trigger event BeforeUpdate|__sfdc_trigger/ComplaintTrigger
11:46:04.0 (61409268)|CODE_UNIT_STARTED|[EXTERNAL]|01q1U000001MjRi|ComplaintTrigger on Complaint trigger event AfterUpdate|__sfdc_trigger/ComplaintTrigger
11:46:04.0 (61491322)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
11:46:04.0 (61656454)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
11:46:04.0 (61860736)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:46:04.0 (61875452)|VARIABLE_SCOPE_BEGIN|[1]|this|ComplaintTrigger|true|false
11:46:04.0 (61917703)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x14475b41
11:46:04.0 (61961572)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:46:04.0 (61969976)|VARIABLE_SCOPE_BEGIN|[1]|this|ComplaintTrigger|true|false
11:46:04.0 (61986637)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x14475b41
11:46:04.0 (61996937)|STATEMENT_EXECUTE|[1]
11:46:04.0 (62002048)|STATEMENT_EXECUTE|[2]
11:46:04.0 (62030747)|USER_DEBUG|[2]|DEBUG|reach here
11:46:04.0 (62068055)|STATEMENT_EXECUTE|[3]
11:46:04.62 (62071944)|CUMULATIVE_LIMIT_USAGE
11:46:04.62 (62071944)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 200
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 1 out of 150
  Number of DML rows: 17 out of 10000
  Maximum CPU time: 0 out of 60000
  Maximum heap size: 0 out of 12000000
  Number of callouts: 0 out of 0
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 0
  Number of queueable jobs added to the queue: 0 out of 1
  Number of Mobile Apex push calls: 0 out of 10

11:46:04.62 (62071944)|CUMULATIVE_LIMIT_USAGE_END

11:46:04.0 (63136260)|CODE_UNIT_FINISHED|ComplaintTrigger on Complaint trigger event AfterUpdate|__sfdc_trigger/ComplaintTrigger
11:46:04.0 (69078499)|DML_END|[27]
11:46:04.0 (69149922)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
11:46:04.0 (69192454)|CODE_UNIT_FINISHED|UpdateTicketDate
11:46:04.0 (70352671)|EXECUTION_FINISHED
